MESS_DATUM;TT_TU;RF_TU
2016082622;17.7;95.0
2016082623;17.4;94.0
2016082700;16.7;96.0
2016082701;16.4;97.0
2016082702;15.9;98.0
2016082703;15.4;100.0
2016082704;14.4;99.0
2016082705;15.2;96.0
2016082706;16.1;92.0
2016082707;18.7;83.0
2016082708;19.0;75.0
2016082709;20.2;72.0
2016082710;21.8;66.0
2016082711;22.5;64.0
2016082712;24.0;58.0
2016082713;24.5;57.0
2016082714;24.9;56.0
2016082715;24.1;59.0
2016082716;23.5;60.0
2016082717;22.4;59.0
2016082718;20.7;67.0
2016082719;19.2;64.0
2016082720;18.5;67.0
2016082721;18.6;65.0
2016082722;18.4;67.0
2016082723;18.8;70.0
2016082800;18.9;70.0
2016082801;19.0;72.0
2016082802;18.4;76.0
2016082803;18.1;76.0
2016082804;17.7;78.0
2016082805;17.2;84.0
2016082806;18.0;77.0
2016082807;19.1;72.0
2016082808;21.0;69.0
2016082809;22.6;64.0
2016082810;24.9;63.0
2016082811;26.4;60.0
2016082812;28.9;51.0
2016082813;28.8;55.0
2016082814;25.1;66.0
2016082815;21.9;93.0
2016082816;20.2;95.0
2016082817;20.5;91.0
2016082818;20.8;95.0
2016082819;20.5;94.0
2016082820;19.3;90.0
2016082821;18.0;93.0
2016082822;17.5;88.0
2016082823;16.2;92.0
2016082900;16.5;91.0
2016082901;15.7;93.0
2016082902;16.0;92.0
2016082903;16.5;91.0
2016082904;17.0;90.0
2016082905;16.4;92.0
2016082906;17.0;90.0
2016082907;16.7;95.0
2016082908;16.6;96.0
2016082909;17.4;90.0
2016082910;17.9;79.0
2016082911;19.8;67.0
2016082912;19.5;66.0
2016082913;17.4;79.0
2016082914;18.7;63.0
2016082915;19.2;61.0
2016082916;18.6;56.0
2016082917;17.9;60.0
2016082918;16.7;65.0
2016082919;15.5;74.0
2016082920;14.8;78.0
2016082921;13.4;85.0
2016082922;12.5;93.0
2016082923;12.6;93.0
2016083000;12.6;94.0
2016083001;12.3;94.0
2016083002;12.1;94.0
2016083003;11.9;96.0
2016083004;11.4;99.0
2016083005;12.3;95.0
2016083006;13.7;89.0
2016083007;15.5;81.0
2016083008;16.9;76.0
2016083009;18.0;72.0
2016083010;18.4;68.0
2016083011;19.9;65.0
2016083012;19.8;61.0
2016083013;20.1;57.0
2016083014;21.4;57.0
2016083015;21.4;56.0
2016083016;19.7;64.0
2016083017;19.8;62.0
2016083018;18.2;73.0
2016083019;15.3;91.0
2016083020;14.4;95.0
2016083021;13.6;98.0
2016083022;13.0;100.0
2016083023;12.4;99.0
2016083100;12.3;100.0
2016083101;12.6;98.0
2016083102;13.2;94.0
2016083103;12.7;94.0
2016083104;12.5;94.0
2016083105;13.0;91.0
2016083106;14.6;85.0
2016083107;16.8;77.0
2016083108;19.0;64.0
2016083109;20.6;56.0
2016083110;21.7;54.0
2016083111;22.7;52.0
2016083112;23.2;44.0
2016083113;23.9;42.0
2016083114;24.8;37.0
2016083115;24.9;35.0
2016083116;24.6;38.0
2016083117;23.6;42.0
2016083118;20.3;62.0
2016083119;17.8;76.0
2016083120;19.0;66.0
2016083121;16.2;84.0
2016083122;14.8;90.0
2016083123;13.8;95.0
2016090100;13.0;97.0
2016090101;13.0;99.0
2016090102;13.0;95.0
2016090103;12.8;99.0
2016090104;12.3;100.0
2016090105;12.0;100.0
2016090106;14.2;95.0
2016090107;17.1;85.0
2016090108;18.9;81.0
2016090109;19.5;70.0
2016090110;20.3;67.0
2016090111;21.8;62.0
2016090112;21.6;64.0
2016090113;22.9;62.0
2016090114;20.7;72.0
2016090115;21.0;62.0
2016090116;20.5;56.0
2016090117;19.7;62.0
2016090118;18.1;66.0
2016090119;15.8;81.0
2016090120;14.5;90.0
2016090121;13.6;93.0
2016090122;13.4;95.0
2016090123;12.7;98.0
2016090200;12.5;99.0
2016090201;11.9;99.0
2016090202;11.1;100.0
2016090203;10.7;100.0
2016090204;11.0;100.0
2016090205;11.6;99.0
2016090206;13.8;93.0
2016090207;15.1;89.0
2016090208;16.8;81.0
2016090209;17.8;71.0
2016090210;19.4;68.0
2016090211;20.1;63.0
2016090212;19.6;65.0
2016090213;20.0;67.0
2016090214;21.3;63.0
2016090215;21.2;63.0
2016090216;20.2;71.0
2016090217;19.8;87.0
2016090218;18.7;88.0
2016090219;17.5;93.0
2016090220;18.3;85.0
2016090221;18.4;82.0
2016090222;17.3;86.0
2016090223;17.4;83.0
2016090300;16.8;83.0
2016090301;15.9;92.0
2016090302;16.7;87.0
2016090303;16.6;87.0
2016090304;16.6;84.0
2016090305;15.6;89.0
2016090306;16.4;89.0
2016090307;16.6;87.0
2016090308;17.2;86.0
2016090309;17.0;89.0
2016090310;16.8;94.0
2016090311;17.2;90.0
2016090312;19.2;78.0
2016090313;19.9;72.0
2016090314;20.4;67.0
2016090315;20.1;66.0
2016090316;19.8;67.0
2016090317;18.7;75.0
2016090318;17.8;79.0
2016090319;15.9;91.0
2016090320;15.3;94.0
2016090321;16.5;85.0
2016090322;15.7;92.0
2016090323;16.6;88.0
2016090400;16.8;85.0
2016090401;15.7;96.0
2016090402;15.5;100.0
2016090403;16.0;98.0
2016090404;16.0;97.0
2016090405;15.9;99.0
2016090406;16.0;99.0
2016090407;16.7;97.0
2016090408;17.1;96.0
2016090409;17.5;95.0
2016090410;18.2;93.0
2016090411;18.9;90.0
2016090412;18.4;89.0
2016090413;19.2;87.0
2016090414;19.5;82.0
2016090415;18.9;88.0
2016090416;17.7;82.0
2016090417;16.2;89.0
2016090418;15.5;93.0
2016090419;15.1;92.0
2016090420;15.1;95.0
2016090421;15.0;98.0
2016090422;14.9;97.0
2016090423;14.9;98.0
2016090500;15.0;97.0
2016090501;14.9;98.0
2016090502;14.8;99.0
2016090503;14.9;99.0
2016090504;15.1;99.0
2016090505;15.0;99.0
2016090506;15.3;99.0
2016090507;16.0;96.0
2016090508;16.6;95.0
2016090509;17.4;88.0
2016090510;18.5;82.0
2016090511;17.9;83.0
2016090512;19.5;74.0
2016090513;18.6;76.0
2016090514;19.7;70.0
2016090515;20.2;66.0
2016090516;18.9;70.0
2016090517;18.9;70.0
2016090518;17.4;75.0
2016090519;15.6;84.0
2016090520;14.3;92.0
2016090521;13.4;100.0
2016090522;12.1;100.0
2016090523;11.5;100.0
2016090600;10.7;100.0
2016090601;10.4;100.0
2016090602;10.4;100.0
2016090603;11.0;100.0
2016090604;10.9;100.0
2016090605;11.1;100.0
2016090606;12.8;96.0
2016090607;15.1;92.0
2016090608;16.9;85.0
2016090609;18.1;79.0
2016090610;19.7;74.0
2016090611;20.6;67.0
2016090612;22.2;58.0
2016090613;22.2;60.0
2016090614;23.6;52.0
2016090615;23.2;51.0
2016090616;23.2;57.0
2016090617;22.0;59.0
2016090618;18.8;83.0
2016090619;17.3;93.0
2016090620;15.9;96.0
2016090621;15.1;99.0
2016090622;15.4;91.0
2016090623;15.6;89.0
2016090700;14.7;93.0
2016090701;15.1;87.0
2016090702;14.5;88.0
2016090703;14.1;90.0
2016090704;13.9;90.0
2016090705;13.7;91.0
2016090706;14.5;89.0
2016090707;16.0;84.0
2016090708;18.1;75.0
2016090709;20.8;66.0
2016090710;22.6;59.0
2016090711;22.9;60.0
2016090712;23.3;53.0
2016090713;24.0;52.0
2016090714;25.0;46.0
2016090715;25.0;45.0
2016090716;24.0;50.0
2016090717;23.5;48.0
2016090718;21.5;60.0
2016090719;17.8;80.0
2016090720;16.5;85.0
2016090721;15.9;85.0
2016090722;15.4;86.0
2016090723;14.1;93.0
2016090800;14.7;87.0
2016090801;14.1;88.0
2016090802;13.9;90.0
2016090803;14.3;89.0
2016090804;13.8;91.0
2016090805;13.5;93.0
2016090806;15.8;87.0
2016090807;17.7;83.0
2016090808;19.8;76.0
2016090809;21.5;71.0
2016090810;23.3;68.0
2016090811;24.7;62.0
2016090812;25.6;62.0
2016090813;26.4;60.0
2016090814;27.1;55.0
2016090815;27.4;52.0
2016090816;27.3;51.0
2016090817;26.6;51.0
2016090818;21.8;75.0
2016090819;19.2;88.0
2016090820;19.9;80.0
2016090821;21.7;76.0
2016090822;19.0;90.0
2016090823;17.6;98.0
2016090900;17.5;98.0
2016090901;16.9;98.0
2016090902;18.1;93.0
2016090903;17.6;96.0
2016090904;17.9;95.0
2016090905;17.5;97.0
2016090906;17.8;93.0
2016090907;18.1;92.0
2016090908;19.2;82.0
2016090909;20.5;71.0
2016090910;20.7;67.0
2016090911;21.6;61.0
2016090912;21.9;55.0
2016090913;22.3;57.0
2016090914;21.6;61.0
2016090915;22.3;60.0
2016090916;22.4;55.0
2016090917;20.6;63.0
2016090918;18.0;84.0
2016090919;16.4;87.0
2016090920;15.4;93.0
2016090921;15.4;92.0
2016090922;14.2;96.0
2016090923;14.3;95.0
2016091000;13.2;94.0
2016091001;13.8;94.0
2016091002;13.6;93.0
2016091003;13.8;93.0
2016091004;13.2;94.0
2016091005;12.9;92.0
2016091006;14.5;87.0
2016091007;16.5;84.0
2016091008;19.0;75.0
2016091009;20.9;64.0
2016091010;22.7;62.0
2016091011;23.8;58.0
2016091012;24.6;60.0
2016091013;25.6;57.0
2016091014;25.6;56.0
2016091015;25.9;55.0
2016091016;25.6;58.0
2016091017;25.0;60.0
2016091018;23.4;67.0
2016091019;22.2;74.0
2016091020;22.5;72.0
2016091021;22.0;73.0
2016091022;20.4;80.0
2016091023;19.9;82.0
2016091100;17.9;96.0
2016091101;17.9;93.0
2016091102;18.2;94.0
2016091103;18.2;93.0
2016091104;17.1;97.0
2016091105;17.3;98.0
2016091106;17.2;95.0
2016091107;18.8;85.0
2016091108;19.8;71.0
2016091109;20.9;74.0
2016091110;21.6;73.0
2016091111;22.1;71.0
2016091112;21.8;72.0
2016091113;23.5;66.0
2016091114;23.0;68.0
2016091115;21.9;74.0
2016091116;21.5;73.0
2016091117;20.9;74.0
2016091118;18.8;84.0
2016091119;17.8;89.0
2016091120;17.3;91.0
2016091121;16.8;92.0
2016091122;16.7;95.0
2016091123;16.6;96.0
2016091200;15.9;98.0
2016091201;15.2;99.0
2016091202;15.6;98.0
2016091203;16.2;95.0
2016091204;16.1;95.0
2016091205;16.3;93.0
2016091206;16.8;91.0
2016091207;18.4;83.0
2016091208;20.2;76.0
2016091209;21.9;70.0
2016091210;23.5;68.0
2016091211;24.8;64.0
2016091212;26.7;56.0
2016091213;27.8;49.0
2016091214;28.1;47.0
2016091215;28.2;50.0
2016091216;28.0;52.0
2016091217;26.8;59.0
2016091218;24.2;70.0
2016091219;22.6;77.0
2016091220;21.5;81.0
2016091221;20.4;83.0
2016091222;20.8;77.0
2016091223;19.0;85.0
2016091300;18.8;86.0
2016091301;19.2;84.0
2016091302;19.2;84.0
2016091303;19.4;85.0
2016091304;18.2;90.0
2016091305;19.3;85.0
2016091306;19.5;84.0
2016091307;21.1;78.0
2016091308;23.5;68.0
2016091309;25.7;57.0
2016091310;27.3;50.0
2016091311;28.7;43.0
2016091312;29.4;42.0
2016091313;29.8;39.0
2016091314;29.7;38.0
2016091315;29.5;36.0
2016091316;29.3;33.0
2016091317;28.3;39.0
2016091318;25.7;47.0
2016091319;22.4;60.0
2016091320;23.0;56.0
2016091321;20.2;69.0
2016091322;21.5;68.0
2016091323;22.2;68.0
2016091400;21.7;72.0
2016091401;20.8;76.0
2016091402;19.8;81.0
2016091403;17.5;91.0
2016091404;17.7;89.0
2016091405;17.6;90.0
2016091406;17.9;91.0
2016091407;20.0;83.0
2016091408;22.5;72.0
2016091409;24.1;63.0
2016091410;25.8;57.0
2016091411;27.5;52.0
2016091412;28.3;44.0
2016091413;29.0;41.0
2016091414;29.1;36.0
2016091415;28.9;34.0
2016091416;28.1;41.0
2016091417;26.5;51.0
2016091418;24.3;60.0
2016091419;23.3;63.0
2016091420;21.5;71.0
2016091421;21.1;72.0
2016091422;20.8;70.0
2016091423;20.7;64.0
2016091500;20.2;63.0
2016091501;19.2;65.0
2016091502;18.5;67.0
2016091503;17.9;69.0
2016091504;17.3;71.0
2016091505;17.4;72.0
2016091506;17.6;73.0
2016091507;19.4;66.0
2016091508;20.9;61.0
2016091509;22.8;52.0
2016091510;23.9;49.0
2016091511;24.8;43.0
2016091512;25.3;43.0
2016091513;25.7;42.0
2016091514;26.0;43.0
2016091515;25.4;48.0
2016091516;24.7;49.0
2016091517;22.7;63.0
2016091518;21.0;71.0
2016091519;19.8;75.0
2016091520;17.9;83.0
2016091521;16.9;85.0
2016091522;16.4;81.0
2016091523;16.5;80.0
2016091600;16.3;79.0
2016091601;15.4;83.0
2016091602;14.8;84.0
2016091603;14.7;84.0
2016091604;13.8;89.0
2016091605;15.0;82.0
2016091606;15.5;79.0
2016091607;16.3;77.0
2016091608;17.5;72.0
2016091609;18.1;67.0
2016091610;19.9;62.0
2016091611;20.3;62.0
2016091612;19.8;69.0
2016091613;19.5;79.0
2016091614;19.3;84.0
2016091615;19.3;84.0
2016091616;18.2;96.0
2016091617;18.1;98.0
2016091618;17.6;99.0
2016091619;17.5;98.0
2016091620;17.5;98.0
2016091621;17.3;99.0
2016091622;17.2;99.0
2016091623;17.0;99.0
2016091700;16.7;100.0
2016091701;16.8;99.0
2016091702;16.6;98.0
2016091703;16.0;100.0
2016091704;16.1;99.0
2016091705;16.4;98.0
2016091706;16.3;100.0
2016091707;16.5;99.0
2016091708;17.6;95.0
2016091709;18.2;85.0
2016091710;19.1;79.0
2016091711;20.4;76.0
2016091712;20.5;71.0
2016091713;20.2;69.0
2016091714;20.2;66.0
2016091715;20.2;66.0
2016091716;19.2;73.0
2016091717;18.4;77.0
2016091718;17.8;83.0
2016091719;17.2;86.0
2016091720;17.4;84.0
2016091721;16.5;85.0
2016091722;16.4;83.0
2016091723;15.6;84.0
2016091800;14.4;89.0
2016091801;14.9;88.0
2016091802;14.2;88.0
2016091803;13.7;89.0
2016091804;13.1;92.0
2016091805;12.8;94.0
2016091806;13.1;94.0
2016091807;15.0;84.0
2016091808;16.5;76.0
2016091809;17.3;61.0
2016091810;17.2;59.0
2016091811;17.5;64.0
2016091812;16.9;63.0
2016091813;17.5;65.0
2016091814;17.0;66.0
2016091815;16.7;67.0
2016091816;17.2;67.0
2016091817;16.1;69.0
2016091818;14.7;76.0
2016091819;14.4;77.0
2016091820;13.7;79.0
2016091821;12.7;80.0
2016091822;10.5;85.0
2016091823;11.0;81.0
2016091900;9.2;88.0
2016091901;8.8;92.0
2016091902;7.4;94.0
2016091903;8.0;100.0
2016091904;8.5;97.0
2016091905;8.6;98.0
2016091906;9.4;95.0
2016091907;13.2;81.0
2016091908;15.1;75.0
2016091909;15.6;68.0
2016091910;16.9;64.0
2016091911;17.8;59.0
2016091912;17.7;58.0
2016091913;17.4;57.0
2016091914;17.4;55.0
2016091915;18.2;49.0
2016091916;17.4;54.0
2016091917;15.9;63.0
2016091918;14.7;70.0
2016091919;14.3;73.0
2016091920;14.2;77.0
2016091921;14.0;79.0
2016091922;13.6;85.0
2016091923;13.4;87.0
2016092000;13.1;92.0
2016092001;12.9;94.0
2016092002;12.7;92.0
2016092003;12.4;94.0
2016092004;12.5;94.0
2016092005;12.7;97.0
2016092006;12.8;96.0
2016092007;13.2;93.0
2016092008;14.5;86.0
2016092009;16.2;77.0
2016092010;16.9;66.0
2016092011;17.4;55.0
2016092012;16.7;64.0
2016092013;18.1;57.0
2016092014;17.3;63.0
2016092015;18.7;56.0
2016092016;17.2;62.0
2016092017;17.1;60.0
2016092018;15.4;71.0
2016092019;12.8;83.0
2016092020;12.5;93.0
2016092021;13.9;86.0
2016092022;13.7;89.0
2016092023;13.9;85.0
2016092100;13.7;86.0
2016092101;13.4;88.0
2016092102;13.4;90.0
2016092103;13.3;91.0
2016092104;13.3;92.0
2016092105;12.0;98.0
2016092106;12.0;96.0
2016092107;13.2;90.0
2016092108;14.4;86.0
2016092109;16.3;85.0
2016092110;16.4;84.0
2016092111;17.5;78.0
2016092112;17.8;77.0
2016092113;19.4;69.0
2016092114;19.1;65.0
2016092115;18.3;71.0
2016092116;18.5;61.0
2016092117;16.1;74.0
2016092118;15.6;74.0
2016092119;13.9;83.0
2016092120;13.3;87.0
2016092121;12.4;89.0
2016092122;12.2;83.0
2016092123;11.7;82.0
2016092200;13.2;72.0
2016092201;12.7;73.0
2016092202;11.4;80.0
2016092203;10.6;84.0
2016092204;11.7;80.0
2016092205;10.8;82.0
2016092206;11.2;83.0
2016092207;12.1;80.0
2016092208;13.5;77.0
2016092209;15.4;70.0
2016092210;17.4;64.0
2016092211;18.8;57.0
2016092212;19.1;55.0
2016092213;19.8;54.0
2016092214;19.6;52.0
2016092215;19.4;60.0
2016092216;19.3;59.0
2016092217;17.5;66.0
2016092218;14.8;86.0
2016092219;14.6;82.0
2016092220;14.5;80.0
2016092221;13.8;81.0
2016092222;13.5;82.0
2016092223;13.8;81.0
2016092300;13.5;82.0
2016092301;12.0;95.0
2016092302;12.0;90.0
2016092303;10.5;99.0
2016092304;9.8;100.0
2016092305;10.1;100.0
2016092306;11.4;96.0
2016092307;14.1;84.0
2016092308;15.4;78.0
2016092309;17.9;76.0
2016092310;18.8;74.0
2016092311;19.2;72.0
2016092312;20.5;63.0
2016092313;20.3;61.0
2016092314;18.9;68.0
2016092315;18.7;70.0
2016092316;18.6;62.0
2016092317;17.1;64.0
2016092318;14.5;78.0
2016092319;13.0;87.0
2016092320;13.9;82.0
2016092321;13.5;84.0
2016092322;12.5;87.0
2016092323;11.3;96.0
2016092400;9.8;96.0
2016092401;9.7;100.0
2016092402;9.2;100.0
2016092403;8.9;100.0
2016092404;8.0;100.0
2016092405;7.5;100.0
2016092406;8.1;100.0
2016092407;11.4;93.0
2016092408;14.4;79.0
2016092409;16.5;66.0
2016092410;17.4;60.0
2016092411;18.5;56.0
2016092412;19.4;55.0
2016092413;19.6;58.0
2016092414;20.1;55.0
2016092415;20.6;55.0
2016092416;19.3;58.0
2016092417;17.7;62.0
2016092418;15.6;72.0
2016092419;15.7;72.0
2016092420;14.7;76.0
2016092421;13.5;80.0
2016092422;13.2;82.0
2016092423;13.4;80.0
2016092500;12.8;81.0
2016092501;12.4;82.0
2016092502;11.8;84.0
2016092503;11.7;83.0
2016092504;11.8;81.0
2016092505;11.7;81.0
2016092506;11.1;85.0
2016092507;12.7;80.0
2016092508;15.0;74.0
2016092509;17.4;68.0
2016092510;19.2;60.0
2016092511;21.0;55.0
2016092512;22.4;46.0
2016092513;22.8;44.0
2016092514;23.2;41.0
2016092515;23.0;44.0
2016092516;22.1;46.0
2016092517;20.9;51.0
2016092518;18.7;59.0
2016092519;17.8;63.0
2016092520;16.4;68.0
2016092521;15.4;74.0
2016092522;15.5;73.0
2016092523;14.8;78.0
2016092600;13.1;90.0
2016092601;12.4;92.0
2016092602;11.9;95.0
2016092603;15.6;95.0
2016092604;15.5;96.0
2016092605;15.2;98.0
2016092606;15.1;97.0
2016092607;15.2;98.0
2016092608;15.8;95.0
2016092609;16.5;90.0
2016092610;17.5;82.0
2016092611;19.0;69.0
2016092612;19.9;65.0
2016092613;19.3;67.0
2016092614;19.1;72.0
2016092615;18.9;67.0
2016092616;18.3;72.0
2016092617;17.0;80.0
2016092618;16.3;84.0
2016092619;15.9;89.0
2016092620;15.9;93.0
2016092621;14.8;98.0
2016092622;14.8;96.0
2016092623;13.9;98.0
2016092700;14.1;96.0
2016092701;13.5;95.0
2016092702;12.6;100.0
2016092703;11.2;100.0
2016092704;10.1;100.0
2016092705;10.2;100.0
2016092706;10.1;100.0
2016092707;12.8;98.0
2016092708;16.1;87.0
2016092709;18.3;74.0
2016092710;19.0;59.0
2016092711;19.8;56.0
2016092712;20.6;52.0
2016092713;20.9;48.0
2016092714;20.9;51.0
2016092715;20.7;52.0
2016092716;19.3;56.0
2016092717;17.0;78.0
2016092718;15.4;82.0
2016092719;14.5;85.0
2016092720;14.0;83.0
2016092721;14.9;72.0
2016092722;14.2;75.0
2016092723;14.8;72.0
2016092800;13.7;78.0
2016092801;14.5;74.0
2016092802;15.2;70.0
2016092803;15.3;69.0
2016092804;15.8;67.0
2016092805;16.1;68.0
2016092806;15.8;73.0
2016092807;16.2;76.0
2016092808;16.9;77.0
2016092809;17.9;75.0
2016092810;18.4;74.0
2016092811;20.0;65.0
2016092812;20.1;60.0
2016092813;20.5;54.0
2016092814;20.5;57.0
2016092815;20.0;64.0
2016092816;18.9;68.0
2016092817;18.0;72.0
2016092818;17.2;76.0
2016092819;16.3;82.0
2016092820;16.3;82.0
2016092821;17.1;73.0
2016092822;17.0;73.0
2016092823;16.9;73.0
2016092900;17.1;73.0
2016092901;16.5;76.0
2016092902;16.1;78.0
2016092903;16.0;79.0
2016092904;16.7;76.0
2016092905;17.1;74.0
2016092906;17.7;72.0
2016092907;18.0;70.0
2016092908;18.0;61.0
2016092909;18.4;60.0
2016092910;19.0;61.0
2016092911;19.8;61.0
2016092912;20.4;60.0
2016092913;21.1;62.0
2016092914;19.9;68.0
2016092915;19.4;70.0
2016092916;19.1;71.0
2016092917;14.3;99.0
2016092918;14.0;96.0
2016092919;13.7;93.0
2016092920;13.7;89.0
2016092921;13.7;92.0
2016092922;13.7;93.0
2016092923;13.5;93.0
2016093000;13.8;89.0
2016093001;12.9;94.0
2016093002;12.7;95.0
2016093003;12.8;95.0
2016093004;12.9;95.0
2016093005;13.2;90.0
2016093006;12.8;94.0
2016093007;13.2;94.0
2016093008;14.1;85.0
2016093009;14.7;81.0
2016093010;15.6;75.0
2016093011;16.1;71.0
2016093012;16.7;62.0
2016093013;16.8;58.0
2016093014;17.0;55.0
2016093015;16.6;55.0
2016093016;13.8;69.0
2016093017;12.2;80.0
2016093018;10.9;85.0
2016093019;10.6;85.0
2016093020;11.0;82.0
2016093021;11.2;87.0
2016093022;10.8;87.0
2016093023;10.2;91.0
2016100100;9.8;91.0
2016100101;9.9;91.0
2016100102;9.3;93.0
2016100103;9.1;93.0
2016100104;9.0;95.0
2016100105;9.1;93.0
2016100106;9.2;92.0
2016100107;9.9;90.0
2016100108;11.3;85.0
2016100109;12.4;83.0
2016100110;13.4;80.0
2016100111;14.7;77.0
2016100112;15.0;75.0
2016100113;15.2;76.0
2016100114;14.6;77.0
2016100115;14.1;82.0
2016100116;14.0;83.0
2016100117;12.5;97.0
2016100118;12.6;93.0
2016100119;12.7;90.0
2016100120;12.5;94.0
2016100121;12.6;94.0
2016100122;12.2;97.0
2016100123;10.9;99.0
2016100200;10.4;100.0
2016100201;9.9;100.0
2016100202;10.3;100.0
2016100203;9.6;98.0
2016100204;10.4;94.0
2016100205;10.4;94.0
2016100206;11.3;92.0
2016100207;11.3;92.0
2016100208;12.5;86.0
2016100209;13.9;77.0
2016100210;15.5;72.0
2016100211;16.3;62.0
2016100212;16.8;57.0
2016100213;15.7;57.0
2016100214;15.4;60.0
2016100215;13.9;72.0
2016100216;13.4;77.0
2016100217;11.0;95.0
2016100218;11.0;94.0
2016100219;11.2;95.0
2016100220;10.8;95.0
2016100221;10.9;93.0
2016100222;10.1;97.0
2016100223;7.8;100.0
2016100300;8.2;100.0
2016100301;7.6;100.0
2016100302;6.3;100.0
2016100303;6.3;100.0
2016100304;6.3;100.0
2016100305;7.5;100.0
2016100306;8.0;100.0
2016100307;8.7;99.0
2016100308;10.0;99.0
2016100309;11.3;97.0
2016100310;12.3;95.0
2016100311;14.1;83.0
2016100312;16.1;74.0
2016100313;14.6;83.0
2016100314;15.6;78.0
2016100315;15.8;75.0
2016100316;16.0;75.0
2016100317;13.5;84.0
2016100318;13.2;91.0
2016100319;13.0;92.0
2016100320;13.9;87.0
2016100321;13.4;83.0
2016100322;13.0;89.0
2016100323;11.1;95.0
2016100400;10.7;98.0
2016100401;11.5;97.0
2016100402;11.5;94.0
2016100403;10.6;95.0
2016100404;10.0;96.0
2016100405;9.8;95.0
2016100406;9.5;96.0
2016100407;10.8;90.0
2016100408;12.1;84.0
2016100409;12.7;83.0
2016100410;13.9;75.0
2016100411;15.4;70.0
2016100412;14.2;72.0
2016100413;15.4;63.0
2016100414;14.8;64.0
2016100415;14.0;66.0
2016100416;13.3;68.0
2016100417;12.1;72.0
2016100418;11.3;74.0
2016100419;11.0;77.0
2016100420;11.3;77.0
2016100421;10.9;76.0
2016100422;10.2;70.0
2016100423;9.2;70.0
2016100500;7.7;79.0
2016100501;8.3;76.0
2016100502;9.2;78.0
2016100503;8.9;82.0
2016100504;8.7;80.0
2016100505;7.2;82.0
2016100506;6.9;83.0
2016100507;8.4;80.0
2016100508;10.1;72.0
2016100509;11.1;70.0
2016100510;11.9;63.0
2016100511;12.4;58.0
2016100512;11.8;57.0
2016100513;13.0;53.0
2016100514;12.2;56.0
2016100515;12.1;57.0
2016100516;11.0;62.0
2016100517;10.2;65.0
2016100518;10.0;69.0
2016100519;10.1;69.0
2016100520;9.9;67.0
2016100521;9.9;65.0
2016100522;9.7;65.0
2016100523;9.2;65.0
2016100600;9.7;61.0
2016100601;9.1;63.0
2016100602;8.8;66.0
2016100603;8.8;71.0
2016100604;9.1;75.0
2016100605;9.5;74.0
2016100606;9.5;77.0
2016100607;9.3;83.0
2016100608;9.8;81.0
2016100609;10.1;80.0
2016100610;10.2;82.0
2016100611;10.2;84.0
2016100612;10.7;83.0
2016100613;10.7;86.0
2016100614;11.0;84.0
2016100615;10.3;93.0
2016100616;10.4;92.0
2016100617;10.3;94.0
2016100618;10.2;95.0
2016100619;10.2;95.0
2016100620;10.0;95.0
2016100621;10.3;90.0
2016100622;10.6;86.0
2016100623;10.8;83.0
2016100700;10.6;87.0
2016100701;10.7;86.0
2016100702;10.5;84.0
2016100703;9.9;94.0
2016100704;9.6;97.0
2016100705;9.6;96.0
2016100706;9.7;98.0
2016100707;10.2;97.0
2016100708;10.1;98.0
2016100709;10.3;96.0
2016100710;10.6;93.0
2016100711;10.7;90.0
2016100712;11.1;92.0
2016100713;10.9;93.0
2016100714;11.0;95.0
2016100715;11.3;88.0
2016100716;11.2;87.0
2016100717;10.7;92.0
2016100718;10.4;94.0
2016100719;10.2;87.0
2016100720;10.0;85.0
2016100721;9.1;92.0
2016100722;9.2;91.0
2016100723;8.0;96.0
2016100800;6.8;99.0
2016100801;6.7;94.0
2016100802;6.3;92.0
2016100803;5.8;92.0
2016100804;6.5;92.0
2016100805;6.5;93.0
2016100806;6.7;94.0
2016100807;6.7;94.0
2016100808;8.8;89.0
2016100809;10.0;79.0
2016100810;10.8;72.0
2016100811;11.9;66.0
2016100812;12.1;66.0
2016100813;12.1;64.0
2016100814;11.7;61.0
2016100815;11.3;65.0
2016100816;11.1;64.0
2016100817;9.7;72.0
2016100818;7.1;85.0
2016100819;6.5;84.0
2016100820;5.2;91.0
2016100821;5.1;91.0
2016100822;4.9;95.0
2016100823;2.7;99.0
2016100900;2.6;98.0
2016100901;3.4;99.0
2016100902;4.9;100.0
2016100903;5.0;100.0
2016100904;5.3;100.0
2016100905;6.6;100.0
2016100906;7.0;99.0
2016100907;7.4;98.0
2016100908;7.8;98.0
2016100909;8.4;96.0
2016100910;9.0;94.0
2016100911;8.8;91.0
2016100912;8.9;93.0
2016100913;8.8;91.0
2016100914;8.2;92.0
2016100915;7.9;94.0
2016100916;8.1;96.0
2016100917;7.4;100.0
2016100918;7.0;98.0
2016100919;6.2;98.0
2016100920;5.4;100.0
2016100921;4.5;100.0
2016100922;3.2;100.0
2016100923;3.1;100.0
2016101000;2.2;100.0
2016101001;2.0;100.0
2016101002;1.7;100.0
2016101003;3.1;100.0
2016101004;3.8;100.0
2016101005;3.4;100.0
2016101006;3.7;100.0
2016101007;5.1;100.0
2016101008;6.4;100.0
2016101009;7.9;96.0
2016101010;9.3;87.0
2016101011;10.6;85.0
2016101012;10.9;84.0
2016101013;11.5;84.0
2016101014;11.3;87.0
2016101015;10.0;97.0
2016101016;10.1;96.0
