MESS_DATUM;R1
2021031123;0.0
2021031200;0.0
2021031201;0.1
2021031202;0.0
2021031203;0.0
2021031204;0.0
2021031205;0.0
2021031206;0.0
2021031207;0.0
2021031208;0.0
2021031209;0.0
2021031210;0.0
2021031211;0.0
2021031212;0.0
2021031213;0.0
2021031214;0.0
2021031215;1.1
2021031216;0.1
2021031217;0.0
2021031218;0.2
2021031219;4.1
2021031220;0.0
2021031221;0.0
2021031222;0.0
2021031223;0.0
2021031300;0.0
2021031301;0.0
2021031302;0.0
2021031303;0.0
2021031304;0.0
2021031305;0.0
2021031306;0.0
2021031307;0.2
2021031308;1.1
2021031309;2.0
2021031310;1.2
2021031311;0.0
2021031312;0.1
2021031313;0.7
2021031314;0.0
2021031315;0.3
2021031316;0.3
2021031317;0.5
2021031318;0.6
2021031319;0.2
2021031320;1.0
2021031321;2.0
2021031322;2.3
2021031323;0.8
2021031400;0.9
2021031401;0.3
2021031402;0.9
2021031403;0.0
2021031404;0.1
2021031405;0.0
2021031406;0.0
2021031407;0.0
2021031408;0.0
2021031409;0.0
2021031410;0.0
2021031411;0.0
2021031412;0.2
2021031413;0.0
2021031414;0.0
2021031415;0.0
2021031416;0.0
2021031417;0.0
2021031418;0.0
2021031419;0.0
2021031420;0.0
2021031421;0.0
2021031422;0.0
2021031423;0.0
2021031500;0.0
2021031501;0.3
2021031502;0.0
2021031503;0.0
2021031504;0.0
2021031505;0.0
2021031506;0.0
2021031507;0.1
2021031508;0.6
2021031509;0.1
2021031510;0.1
2021031511;0.3
2021031512;1.0
2021031513;0.0
2021031514;0.0
2021031515;0.0
2021031516;0.0
2021031517;0.0
2021031518;0.0
2021031519;0.0
2021031520;0.0
2021031521;0.0
2021031522;0.0
2021031523;0.0
2021031600;0.0
2021031601;0.0
2021031602;0.0
2021031603;0.0
2021031604;0.0
2021031605;0.0
2021031606;0.0
2021031607;0.0
2021031608;0.0
2021031609;0.0
2021031610;0.0
2021031611;0.0
2021031612;0.0
2021031613;0.0
2021031614;0.0
2021031615;0.0
2021031616;0.0
2021031617;0.0
2021031618;0.0
2021031619;0.0
2021031620;0.0
2021031621;0.0
2021031622;0.0
2021031623;0.0
2021031700;0.0
2021031701;0.0
2021031702;0.0
2021031703;0.0
2021031704;0.0
2021031705;0.0
2021031706;0.0
2021031707;0.0
2021031708;0.0
2021031709;0.0
2021031710;0.0
2021031711;0.0
2021031712;0.0
2021031713;0.0
2021031714;0.0
2021031715;0.0
2021031716;0.0
2021031717;0.0
2021031718;0.0
2021031719;0.0
2021031720;0.0
2021031721;0.0
2021031722;0.0
2021031723;0.0
2021031800;0.0
2021031801;0.0
2021031802;0.0
2021031803;0.0
2021031804;0.0
2021031805;0.0
2021031806;0.0
2021031807;0.0
2021031808;0.0
2021031809;0.0
2021031810;0.0
2021031811;0.0
2021031812;0.0
2021031813;0.0
2021031814;0.0
2021031815;0.0
2021031816;0.0
2021031817;0.0
2021031818;0.0
2021031819;0.0
2021031820;0.0
2021031821;0.0
2021031822;0.0
2021031823;0.0
2021031900;0.0
2021031901;0.0
2021031902;0.0
2021031903;0.0
2021031904;0.0
2021031905;0.0
2021031906;0.0
2021031907;0.0
2021031908;0.0
2021031909;0.0
2021031910;0.0
2021031911;0.0
2021031912;0.0
2021031913;0.0
2021031914;0.0
2021031915;0.0
2021031916;0.0
2021031917;0.0
2021031918;0.0
2021031919;0.0
2021031920;0.0
2021031921;0.0
2021031922;0.0
2021031923;0.0
2021032000;0.0
2021032001;0.0
2021032002;0.0
2021032003;0.0
2021032004;0.0
2021032005;0.0
2021032006;0.0
2021032007;0.0
2021032008;0.0
2021032009;0.0
2021032010;0.0
2021032011;0.0
2021032012;0.0
2021032013;0.0
2021032014;0.0
2021032015;0.0
2021032016;0.0
2021032017;0.0
2021032018;0.0
2021032019;0.1
2021032020;0.1
2021032021;0.0
2021032022;0.0
2021032023;0.0
2021032100;0.0
2021032101;0.0
2021032102;0.1
2021032103;0.1
2021032104;0.0
2021032105;0.0
2021032106;0.0
2021032107;0.0
2021032108;0.0
2021032109;0.0
2021032110;0.0
2021032111;0.0
2021032112;0.0
2021032113;0.0
2021032114;0.0
2021032115;0.0
2021032116;0.0
2021032117;0.0
2021032118;0.0
2021032119;0.0
2021032120;0.0
2021032121;0.0
2021032122;0.0
2021032123;0.0
2021032200;0.0
2021032201;0.0
2021032202;0.0
2021032203;0.0
2021032204;0.0
2021032205;0.0
2021032206;0.0
2021032207;0.0
2021032208;0.0
2021032209;0.0
2021032210;0.0
2021032211;0.0
2021032212;0.0
2021032213;0.0
2021032214;0.0
2021032215;0.0
2021032216;0.0
2021032217;0.0
2021032218;0.0
2021032219;0.0
2021032220;0.0
2021032221;0.0
2021032222;0.3
2021032223;0.0
2021032300;0.0
2021032301;0.0
2021032302;0.0
2021032303;0.0
2021032304;0.0
2021032305;0.0
2021032306;0.0
2021032307;0.0
2021032308;0.0
2021032309;0.0
2021032310;0.0
2021032311;0.0
2021032312;0.0
2021032313;0.0
2021032314;0.0
2021032315;0.0
2021032316;0.0
2021032317;0.0
2021032318;0.0
2021032319;0.0
2021032320;0.0
2021032321;0.0
2021032322;0.0
2021032323;0.0
2021032400;0.0
2021032401;0.0
2021032402;0.0
2021032403;0.0
2021032404;0.0
2021032405;0.0
2021032406;0.0
2021032407;0.0
2021032408;0.0
2021032409;0.0
2021032410;0.0
2021032411;0.0
2021032412;0.0
2021032413;0.0
2021032414;0.0
2021032415;0.0
2021032416;0.0
2021032417;0.0
2021032418;0.0
2021032419;0.0
2021032420;0.0
2021032421;0.0
2021032422;0.0
2021032423;0.0
2021032500;0.0
2021032501;0.0
2021032502;0.0
2021032503;0.0
2021032504;0.0
2021032505;0.0
2021032506;0.0
2021032507;0.0
2021032508;0.0
2021032509;0.0
2021032510;0.0
2021032511;0.0
2021032512;0.0
2021032513;0.0
2021032514;0.0
2021032515;0.0
2021032516;0.0
2021032517;0.0
2021032518;0.0
2021032519;0.0
2021032520;0.0
2021032521;0.0
2021032522;0.0
2021032523;0.0
2021032600;0.0
2021032601;0.0
2021032602;0.0
2021032603;0.0
2021032604;0.0
2021032605;0.0
2021032606;0.0
2021032607;0.0
2021032608;0.0
2021032609;0.0
2021032610;0.0
2021032611;0.0
2021032612;0.0
2021032613;0.0
2021032614;0.0
2021032615;0.0
2021032616;0.0
2021032617;0.0
2021032618;0.0
2021032619;0.0
2021032620;0.0
2021032621;0.0
2021032622;0.1
2021032623;0.0
2021032700;0.0
2021032701;0.0
2021032702;0.0
2021032703;0.0
2021032704;0.0
2021032705;1.8
2021032706;2.3
2021032707;0.1
2021032708;1.6
2021032709;0.0
2021032710;0.0
2021032711;1.4
2021032712;0.0
2021032713;0.1
2021032714;0.0
2021032715;0.0
2021032716;0.0
2021032717;0.0
2021032718;0.0
2021032719;0.0
2021032720;0.0
2021032721;0.0
2021032722;0.0
2021032723;0.0
2021032800;0.0
2021032801;0.0
2021032802;0.0
2021032803;0.0
2021032804;0.0
2021032805;0.0
2021032806;0.0
2021032807;0.0
2021032808;0.0
2021032809;0.0
2021032810;0.0
2021032811;0.0
2021032812;0.0
2021032813;0.0
2021032814;0.6
2021032815;0.4
2021032816;0.1
2021032817;0.1
2021032818;0.1
2021032819;0.0
2021032820;0.0
2021032821;0.0
2021032822;0.0
2021032823;0.0
2021032900;0.0
2021032901;0.0
2021032902;0.0
2021032903;0.0
2021032904;0.0
2021032905;0.0
2021032906;0.0
2021032907;0.0
2021032908;0.1
2021032909;0.0
2021032910;0.0
2021032911;0.0
2021032912;0.0
2021032913;0.0
2021032914;0.0
2021032915;0.0
2021032916;0.0
2021032917;0.0
2021032918;0.0
2021032919;0.0
2021032920;0.0
2021032921;0.0
2021032922;0.0
2021032923;0.0
2021033000;0.0
2021033001;0.0
2021033002;0.0
2021033003;0.0
2021033004;0.0
2021033005;0.0
2021033006;0.0
2021033007;0.0
2021033008;0.0
2021033009;0.0
2021033010;0.0
2021033011;0.0
2021033012;0.0
2021033013;0.0
2021033014;0.0
2021033015;0.0
2021033016;0.0
2021033017;0.0
2021033018;0.0
2021033019;0.0
2021033020;0.0
2021033021;0.0
2021033022;0.0
2021033023;0.0
2021033100;0.0
2021033101;0.0
2021033102;0.0
2021033103;0.0
2021033104;0.0
2021033105;0.0
2021033106;0.0
2021033107;0.0
2021033108;0.0
2021033109;0.0
2021033110;0.0
2021033111;0.0
2021033112;0.0
2021033113;0.0
2021033114;0.0
2021033115;0.0
2021033116;0.0
2021033117;0.0
2021033118;0.0
2021033119;0.0
2021033120;0.0
2021033121;0.0
2021033122;0.0
2021033123;0.0
2021040100;0.0
2021040101;0.0
2021040102;0.0
2021040103;0.0
2021040104;0.0
2021040105;0.0
2021040106;0.0
2021040107;0.0
2021040108;0.0
2021040109;0.0
2021040110;0.0
2021040111;0.0
2021040112;0.0
2021040113;0.0
2021040114;0.0
2021040115;0.0
2021040116;0.0
2021040117;0.0
2021040118;0.0
2021040119;0.0
2021040120;0.0
2021040121;0.0
2021040122;0.0
2021040123;0.0
2021040200;0.0
2021040201;0.0
2021040202;0.0
2021040203;0.0
2021040204;0.0
2021040205;0.0
2021040206;0.0
2021040207;0.0
2021040208;0.0
2021040209;0.0
2021040210;0.0
2021040211;0.0
2021040212;0.0
2021040213;0.0
2021040214;0.0
2021040215;0.2
2021040216;0.0
2021040217;0.0
2021040218;0.0
2021040219;0.0
2021040220;0.0
2021040221;0.0
2021040222;0.0
2021040223;0.0
2021040300;0.0
2021040301;0.0
2021040302;0.0
2021040303;0.0
2021040304;0.0
2021040305;0.0
2021040306;0.0
2021040307;0.0
2021040308;0.0
2021040309;0.0
2021040310;0.0
2021040311;0.0
2021040312;0.0
2021040313;0.0
2021040314;0.0
2021040315;0.0
2021040316;0.0
2021040317;0.0
2021040318;0.0
2021040319;0.0
2021040320;0.0
2021040321;0.0
2021040322;0.0
2021040323;0.0
2021040400;0.0
2021040401;0.0
2021040402;0.0
2021040403;0.0
2021040404;0.0
2021040405;0.0
2021040406;0.0
2021040407;0.0
2021040408;0.0
2021040409;0.0
2021040410;0.0
2021040411;0.0
2021040412;0.0
2021040413;0.0
2021040414;0.0
2021040415;0.0
2021040416;0.0
2021040417;0.0
2021040418;0.0
2021040419;0.0
2021040420;0.0
2021040421;0.0
2021040422;0.0
2021040423;0.0
2021040500;0.0
2021040501;0.0
2021040502;0.0
2021040503;0.0
2021040504;0.2
2021040505;1.9
2021040506;0.3
2021040507;0.2
2021040508;0.0
2021040509;0.1
2021040510;0.1
2021040511;0.0
2021040512;0.0
2021040513;0.0
2021040514;0.3
2021040515;0.0
2021040516;0.0
2021040517;0.0
2021040518;0.0
2021040519;0.0
2021040520;0.0
2021040521;0.0
2021040522;0.0
2021040523;0.0
2021040600;0.0
2021040601;0.0
2021040602;0.0
2021040603;0.0
2021040604;0.0
2021040605;0.0
2021040606;0.1
2021040607;0.1
2021040608;0.1
2021040609;0.6
2021040610;0.3
2021040611;1.4
2021040612;0.5
2021040613;0.0
2021040614;0.0
2021040615;0.0
2021040616;0.1
2021040617;1.2
2021040618;0.3
2021040619;0.0
2021040620;0.1
2021040621;0.1
2021040622;0.0
2021040623;0.0
2021040700;0.0
2021040701;0.0
2021040702;0.1
2021040703;0.0
2021040704;0.0
2021040705;0.0
2021040706;0.0
2021040707;0.0
2021040708;0.0
2021040709;0.0
2021040710;0.0
2021040711;0.0
2021040712;0.1
2021040713;0.7
2021040714;0.3
2021040715;0.1
2021040716;0.1
2021040717;0.1
2021040718;0.0
2021040719;0.0
2021040720;0.0
2021040721;0.0
2021040722;0.0
2021040723;0.0
2021040800;0.3
2021040801;0.0
2021040802;0.0
2021040803;0.0
2021040804;0.0
2021040805;0.0
2021040806;0.0
2021040807;0.0
2021040808;0.0
2021040809;0.1
2021040810;0.0
2021040811;0.1
2021040812;0.0
2021040813;0.0
2021040814;0.0
2021040815;0.0
2021040816;0.0
2021040817;0.0
2021040818;0.0
2021040819;0.0
2021040820;0.0
2021040821;0.0
2021040822;0.0
2021040823;0.0
2021040900;0.0
2021040901;0.0
2021040902;0.0
2021040903;0.0
2021040904;0.0
2021040905;0.0
2021040906;0.0
2021040907;0.0
2021040908;0.0
2021040909;0.0
2021040910;0.0
2021040911;0.0
2021040912;0.0
2021040913;0.0
2021040914;0.0
2021040915;0.4
2021040916;0.8
2021040917;0.3
2021040918;0.2
2021040919;0.0
2021040920;0.0
2021040921;0.0
2021040922;0.0
2021040923;0.0
2021041000;0.0
2021041001;0.0
2021041002;0.0
2021041003;0.0
2021041004;0.0
2021041005;0.0
2021041006;0.0
2021041007;0.0
2021041008;0.0
2021041009;0.0
2021041010;0.0
2021041011;0.0
2021041012;0.0
2021041013;0.0
2021041014;0.0
2021041015;0.0
2021041016;0.0
2021041017;0.0
2021041018;0.0
2021041019;0.0
2021041020;0.0
2021041021;0.0
2021041022;0.5
2021041023;0.7
2021041100;0.6
2021041101;0.7
2021041102;0.4
2021041103;2.9
2021041104;1.7
2021041105;2.1
2021041106;1.6
2021041107;0.7
2021041108;1.5
2021041109;0.5
2021041110;0.0
2021041111;0.0
2021041112;0.0
2021041113;0.0
2021041114;0.0
2021041115;0.0
2021041116;0.0
2021041117;0.0
2021041118;0.0
2021041119;0.0
2021041120;0.0
2021041121;0.0
2021041122;0.0
2021041123;0.0
2021041200;0.0
2021041201;0.0
2021041202;0.0
2021041203;0.0
2021041204;0.0
2021041205;0.0
2021041206;0.0
2021041207;0.0
2021041208;0.0
2021041209;0.0
2021041210;0.0
2021041211;0.0
2021041212;0.4
2021041213;0.0
2021041214;0.0
2021041215;0.3
2021041216;0.0
2021041217;0.0
2021041218;0.0
2021041219;0.0
2021041220;0.0
2021041221;0.0
2021041222;0.0
2021041223;0.0
2021041300;0.0
2021041301;0.0
2021041302;0.0
2021041303;0.0
2021041304;0.0
2021041305;0.0
2021041306;0.3
2021041307;0.0
2021041308;0.0
2021041309;0.0
2021041310;0.0
2021041311;0.0
2021041312;0.0
2021041313;0.0
2021041314;0.0
2021041315;0.0
2021041316;0.0
2021041317;0.0
2021041318;0.0
2021041319;0.0
2021041320;0.0
2021041321;0.0
2021041322;0.0
2021041323;0.0
2021041400;0.0
2021041401;0.0
2021041402;0.0
2021041403;0.0
2021041404;0.0
2021041405;0.0
2021041406;0.0
2021041407;0.0
2021041408;0.0
2021041409;0.0
2021041410;0.0
2021041411;0.0
2021041412;0.0
2021041413;0.0
2021041414;0.0
2021041415;0.0
2021041416;0.0
2021041417;0.0
2021041418;0.0
2021041419;0.0
2021041420;0.0
2021041421;0.0
2021041422;0.0
2021041423;0.0
2021041500;0.0
2021041501;0.0
2021041502;0.0
2021041503;0.0
2021041504;0.0
2021041505;0.0
2021041506;0.0
2021041507;0.0
2021041508;0.0
2021041509;0.0
2021041510;0.0
2021041511;0.0
2021041512;0.0
2021041513;0.0
2021041514;0.0
2021041515;0.0
2021041516;0.0
2021041517;0.0
2021041518;0.0
2021041519;0.0
2021041520;0.0
2021041521;0.0
2021041522;0.0
2021041523;0.0
2021041600;0.0
2021041601;0.0
2021041602;0.0
2021041603;0.0
2021041604;0.0
2021041605;0.0
2021041606;0.0
2021041607;0.0
2021041608;0.0
2021041609;0.0
2021041610;0.0
2021041611;0.0
2021041612;0.0
2021041613;0.0
2021041614;0.0
2021041615;0.0
2021041616;0.0
2021041617;0.0
2021041618;0.0
2021041619;0.0
2021041620;0.0
2021041621;0.0
2021041622;0.0
2021041623;0.0
2021041700;0.0
2021041701;0.0
2021041702;0.0
2021041703;0.0
2021041704;0.0
2021041705;0.0
2021041706;0.0
2021041707;0.0
2021041708;0.0
2021041709;0.0
2021041710;0.0
2021041711;0.0
2021041712;0.0
2021041713;0.0
2021041714;0.0
2021041715;0.0
2021041716;0.0
2021041717;0.0
2021041718;0.0
2021041719;0.0
2021041720;0.0
2021041721;0.0
2021041722;0.0
2021041723;0.0
2021041800;0.0
2021041801;0.0
2021041802;0.0
2021041803;0.0
2021041804;0.0
2021041805;0.0
2021041806;0.0
2021041807;0.0
2021041808;0.0
2021041809;0.0
2021041810;0.0
2021041811;0.0
2021041812;0.0
2021041813;0.0
2021041814;0.0
2021041815;0.0
2021041816;0.0
2021041817;0.0
2021041818;0.0
2021041819;0.0
2021041820;0.1
2021041821;1.1
2021041822;0.0
2021041823;0.0
2021041900;0.0
2021041901;0.0
2021041902;0.0
2021041903;0.0
2021041904;0.0
2021041905;0.0
2021041906;0.0
2021041907;0.0
2021041908;0.0
2021041909;0.0
2021041910;0.0
2021041911;0.0
2021041912;0.0
2021041913;0.0
2021041914;0.0
2021041915;0.0
2021041916;0.0
2021041917;0.0
2021041918;0.0
2021041919;0.0
2021041920;0.0
2021041921;0.0
2021041922;0.0
2021041923;0.0
2021042000;0.0
2021042001;0.0
2021042002;0.0
2021042003;0.0
2021042004;0.0
2021042005;0.0
2021042006;0.0
2021042007;0.0
2021042008;0.0
2021042009;0.0
2021042010;0.0
2021042011;0.0
2021042012;0.0
2021042013;0.0
2021042014;0.0
2021042015;0.0
2021042016;0.0
2021042017;0.0
2021042018;0.0
2021042019;0.0
2021042020;0.0
2021042021;0.0
2021042022;0.0
2021042023;0.0
2021042100;0.0
2021042101;0.0
2021042102;0.0
2021042103;0.0
2021042104;0.0
2021042105;0.0
2021042106;0.0
2021042107;0.0
2021042108;0.0
2021042109;0.0
2021042110;0.0
2021042111;0.0
2021042112;0.0
2021042113;0.0
2021042114;0.0
2021042115;0.0
2021042116;0.0
2021042117;0.0
2021042118;0.0
2021042119;0.0
2021042120;0.0
2021042121;0.0
2021042122;0.0
2021042123;0.0
2021042200;0.0
2021042201;0.0
2021042202;0.0
2021042203;0.0
2021042204;0.0
2021042205;0.0
2021042206;0.0
2021042207;0.0
2021042208;0.0
2021042209;0.0
2021042210;0.0
2021042211;0.0
2021042212;0.0
2021042213;0.0
2021042214;0.0
2021042215;0.0
2021042216;0.0
2021042217;0.0
2021042218;0.0
2021042219;0.0
2021042220;0.0
2021042221;0.0
2021042222;0.0
2021042223;0.0
2021042300;0.0
2021042301;0.0
2021042302;0.0
2021042303;0.0
2021042304;0.0
2021042305;0.0
2021042306;0.0
2021042307;0.0
2021042308;0.0
2021042309;0.0
2021042310;0.0
2021042311;0.0
2021042312;0.0
2021042313;0.0
2021042314;0.0
2021042315;0.0
2021042316;0.0
2021042317;0.0
2021042318;0.0
2021042319;0.0
2021042320;0.0
2021042321;0.0
2021042322;0.0
2021042323;0.0
2021042400;0.0
2021042401;0.0
2021042402;0.0
2021042403;0.0
2021042404;0.0
2021042405;0.0
2021042406;0.0
2021042407;0.0
2021042408;0.0
2021042409;0.0
2021042410;0.0
2021042411;0.0
2021042412;0.0
2021042413;0.0
2021042414;0.0
2021042415;0.0
2021042416;0.0
2021042417;0.0
2021042418;0.0
2021042419;0.0
2021042420;0.0
2021042421;0.0
2021042422;0.0
2021042423;0.0
2021042500;0.0
2021042501;0.0
2021042502;0.0
2021042503;0.0
2021042504;0.0
2021042505;0.0
2021042506;0.0
2021042507;0.0
2021042508;0.0
2021042509;0.0
2021042510;0.0
2021042511;0.0
2021042512;0.0
2021042513;0.0
2021042514;0.0
2021042515;0.0
2021042516;0.0
2021042517;0.0
2021042518;0.0
2021042519;0.0
2021042520;0.0
2021042521;0.0
2021042522;0.0
2021042523;0.0
2021042600;0.0
2021042601;0.0
2021042602;0.0
2021042603;0.0
2021042604;0.0
2021042605;0.0
2021042606;0.0
2021042607;0.0
2021042608;0.0
2021042609;0.0
2021042610;0.0
2021042611;0.0
2021042612;0.0
2021042613;0.0
2021042614;0.0
2021042615;0.0
2021042616;0.0
2021042617;0.0
2021042618;0.0
2021042619;0.0
2021042620;0.0
2021042621;0.0
2021042622;0.0
2021042623;0.0
2021042700;0.0
2021042701;0.0
2021042702;0.0
2021042703;0.0
2021042704;0.0
2021042705;0.0
2021042706;0.0
2021042707;0.0
2021042708;0.0
2021042709;0.0
2021042710;0.0
2021042711;0.0
2021042712;0.0
2021042713;0.0
2021042714;0.0
2021042715;0.0
2021042716;0.0
2021042717;0.0
2021042718;0.0
2021042719;0.0
2021042720;0.0
2021042721;0.0
2021042722;0.0
2021042723;0.0
2021042800;0.0
2021042801;0.0
2021042802;0.0
2021042803;0.0
2021042804;0.0
2021042805;0.0
2021042806;0.0
2021042807;0.0
2021042808;0.0
2021042809;0.0
2021042810;0.0
2021042811;0.0
2021042812;0.0
2021042813;0.0
2021042814;0.0
2021042815;0.0
2021042816;0.0
2021042817;0.0
2021042818;0.0
2021042819;0.0
2021042820;0.0
2021042821;0.0
2021042822;0.0
2021042823;0.0
2021042900;0.0
2021042901;0.0
2021042902;0.2
2021042903;0.0
2021042904;0.0
2021042905;0.0
2021042906;0.0
2021042907;0.0
2021042908;0.0
2021042909;0.0
2021042910;0.3
2021042911;0.3
2021042912;0.0
2021042913;1.4
2021042914;1.1
2021042915;0.4
2021042916;0.0
2021042917;0.0
2021042918;0.0
2021042919;1.8
2021042920;1.9
2021042921;0.5
2021042922;0.1
2021042923;0.0
2021043000;0.0
2021043001;0.0
2021043002;0.0
2021043003;0.0
2021043004;0.0
2021043005;0.0
2021043006;0.0
2021043007;0.0
2021043008;0.0
2021043009;0.0
2021043010;0.0
2021043011;0.0
2021043012;0.0
2021043013;0.0
2021043014;0.0
2021043015;0.0
2021043016;0.0
2021043017;0.0
2021043018;0.0
2021043019;0.0
2021043020;0.0
2021043021;0.0
2021043022;0.0
2021043023;0.0
2021050100;0.0
2021050101;0.0
2021050102;0.0
2021050103;0.0
2021050104;0.0
2021050105;0.0
2021050106;0.0
2021050107;0.0
2021050108;0.0
2021050109;0.0
2021050110;0.0
2021050111;0.0
2021050112;0.0
2021050113;0.0
2021050114;1.1
2021050115;0.0
2021050116;0.0
2021050117;1.8
2021050118;4.6
2021050119;0.0
2021050120;0.0
2021050121;0.0
2021050122;0.0
2021050123;0.0
2021050200;0.0
2021050201;0.0
2021050202;0.0
2021050203;0.0
2021050204;0.0
2021050205;0.0
2021050206;0.0
2021050207;0.0
2021050208;0.0
2021050209;0.0
2021050210;0.0
2021050211;0.0
2021050212;0.0
2021050213;0.0
2021050214;0.0
2021050215;0.0
2021050216;0.0
2021050217;0.0
2021050218;0.0
2021050219;0.1
2021050220;0.1
2021050221;0.2
2021050222;0.2
2021050223;0.0
2021050300;0.0
2021050301;0.0
2021050302;0.0
2021050303;0.0
2021050304;0.0
2021050305;0.0
2021050306;0.0
2021050307;0.0
2021050308;0.0
2021050309;0.0
2021050310;0.0
2021050311;0.0
2021050312;0.0
2021050313;0.0
2021050314;0.0
2021050315;0.0
2021050316;0.0
2021050317;0.1
2021050318;0.1
2021050319;0.0
2021050320;0.0
2021050321;0.0
2021050322;0.0
2021050323;0.0
2021050400;0.0
2021050401;0.0
2021050402;0.0
2021050403;0.2
2021050404;0.1
2021050405;0.1
2021050406;0.7
2021050407;0.2
2021050408;0.0
2021050409;0.0
2021050410;0.2
2021050411;0.3
2021050412;0.4
2021050413;0.0
2021050414;1.6
2021050415;0.0
2021050416;0.1
2021050417;0.0
2021050418;0.0
2021050419;0.2
2021050420;0.0
2021050421;0.0
2021050422;0.0
2021050423;0.0
2021050500;0.0
2021050501;0.0
2021050502;0.0
2021050503;0.0
2021050504;0.0
2021050505;0.4
2021050506;0.0
2021050507;0.1
2021050508;0.6
2021050509;0.4
2021050510;0.3
2021050511;0.0
2021050512;0.9
2021050513;1.2
2021050514;1.7
2021050515;0.7
2021050516;0.9
2021050517;0.2
2021050518;0.9
2021050519;0.1
2021050520;0.0
2021050521;0.0
2021050522;0.0
2021050523;0.0
2021050600;0.0
2021050601;0.0
2021050602;0.0
2021050603;0.0
2021050604;0.0
2021050605;0.0
2021050606;0.0
2021050607;0.0
2021050608;0.0
2021050609;0.0
2021050610;0.0
2021050611;0.0
2021050612;0.0
2021050613;0.0
2021050614;0.0
2021050615;0.0
2021050616;0.0
2021050617;0.0
2021050618;0.0
2021050619;0.0
2021050620;0.0
2021050621;0.0
2021050622;0.0
2021050623;0.0
2021050700;0.0
2021050701;0.0
2021050702;0.0
2021050703;0.0
2021050704;0.0
2021050705;0.1
2021050706;0.0
2021050707;0.0
2021050708;0.1
2021050709;0.8
2021050710;0.0
2021050711;0.0
2021050712;0.0
2021050713;0.0
2021050714;0.0
2021050715;0.0
2021050716;0.0
2021050717;0.0
2021050718;0.0
2021050719;0.2
2021050720;0.0
2021050721;0.0
2021050722;0.1
2021050723;0.0
2021050800;0.0
2021050801;0.0
2021050802;0.0
2021050803;0.0
2021050804;0.0
2021050805;0.0
2021050806;0.0
2021050807;0.0
2021050808;0.0
2021050809;0.0
2021050810;0.0
2021050811;0.0
2021050812;0.0
2021050813;0.0
2021050814;0.0
2021050815;0.0
2021050816;0.0
2021050817;0.0
2021050818;0.0
2021050819;0.1
2021050820;0.9
2021050821;0.7
2021050822;2.1
2021050823;0.2
2021050900;0.0
2021050901;0.0
2021050902;0.0
2021050903;0.0
2021050904;0.0
2021050905;0.0
2021050906;0.0
2021050907;0.0
2021050908;0.0
2021050909;0.0
2021050910;0.0
2021050911;0.0
2021050912;0.0
2021050913;0.0
2021050914;0.0
2021050915;0.0
2021050916;0.0
2021050917;0.0
2021050918;0.0
2021050919;0.0
2021050920;0.0
2021050921;0.0
2021050922;0.0
2021050923;0.0
2021051000;0.0
2021051001;0.0
2021051002;0.0
2021051003;0.0
2021051004;0.0
2021051005;0.0
2021051006;0.0
2021051007;0.0
2021051008;0.0
2021051009;0.0
2021051010;0.0
2021051011;0.0
2021051012;0.0
2021051013;0.0
2021051014;0.0
2021051015;0.0
2021051016;0.0
2021051017;0.0
2021051018;0.0
2021051019;0.0
2021051020;0.0
2021051021;0.0
2021051022;0.1
2021051023;0.8
2021051100;2.1
2021051101;3.6
2021051102;2.6
2021051103;2.0
2021051104;2.3
2021051105;1.5
2021051106;1.5
2021051107;0.9
2021051108;0.2
2021051109;0.0
2021051110;0.5
2021051111;0.0
2021051112;0.0
2021051113;0.0
2021051114;0.0
2021051115;0.0
2021051116;0.0
2021051117;0.1
2021051118;0.3
2021051119;0.0
2021051120;0.0
2021051121;0.0
2021051122;0.4
2021051123;1.0
2021051200;0.1
2021051201;0.0
2021051202;0.0
2021051203;0.0
2021051204;0.0
2021051205;0.0
2021051206;0.0
2021051207;0.0
2021051208;0.1
2021051209;0.1
2021051210;0.0
2021051211;0.0
2021051212;0.0
2021051213;0.0
2021051214;0.0
2021051215;0.0
2021051216;0.0
2021051217;0.0
2021051218;0.0
2021051219;0.0
2021051220;0.0
2021051221;0.0
2021051222;0.0
2021051223;0.1
2021051300;0.0
2021051301;0.0
2021051302;0.0
2021051303;0.0
2021051304;0.0
2021051305;0.0
2021051306;0.0
2021051307;0.0
2021051308;0.0
2021051309;0.0
2021051310;0.1
2021051311;0.1
2021051312;0.1
2021051313;0.1
2021051314;0.0
2021051315;0.1
2021051316;0.5
2021051317;0.3
2021051318;0.5
2021051319;0.0
2021051320;0.0
2021051321;0.0
2021051322;0.0
2021051323;0.0
2021051400;0.0
2021051401;0.0
2021051402;0.0
2021051403;0.0
2021051404;0.0
2021051405;0.0
2021051406;0.0
2021051407;0.0
2021051408;0.0
2021051409;0.0
2021051410;0.0
2021051411;0.0
2021051412;0.0
2021051413;0.3
2021051414;0.9
2021051415;1.0
2021051416;0.6
2021051417;0.0
2021051418;0.2
2021051419;0.0
2021051420;0.0
2021051421;0.0
2021051422;0.0
2021051423;0.0
2021051500;0.0
2021051501;0.0
2021051502;0.0
2021051503;0.0
2021051504;0.0
2021051505;0.0
2021051506;0.0
2021051507;0.0
2021051508;0.0
2021051509;0.0
2021051510;0.0
2021051511;0.0
2021051512;0.0
2021051513;0.0
2021051514;0.6
2021051515;0.7
2021051516;0.2
