Date;Open;High;Low;Last;Volume;Status
16.04.2024;33,258;1
17.04.2024;31,382;1
18.04.2024;32,431;1
19.04.2024;30,87;1
22.04.2024;29,433;1
23.04.2024;28,545;1
24.04.2024;29,129;1
25.04.2024;29,846;1
26.04.2024;28,969;1
29.04.2024;28,078;1
30.04.2024;29,204;1
02.05.2024;31,029;1
03.05.2024;30,657;1
06.05.2024;31,839;1
07.05.2024;31,137;1
08.05.2024;30,739;1
09.05.2024;30,966;1
10.05.2024;30,107;1
13.05.2024;29,666;1
14.05.2024;29,813;1
15.05.2024;29,817;1
16.05.2024;30,307;1
17.05.2024;30,879;1
20.05.2024;31,923;1
21.05.2024;33,112;1
22.05.2024;34,429;1
23.05.2024;35,391;1
24.05.2024;34,139;1
27.05.2024;35,273;1
28.05.2024;33,652;1
29.05.2024;33,895;1
30.05.2024;35,169;1
31.05.2024;34,456;1
03.06.2024;36,052;1
04.06.2024;33,917;1
05.06.2024;33,479;1
06.06.2024;33,752;1
07.06.2024;33,137;1
10.06.2024;34,26;1
11.06.2024;34,352;1
12.06.2024;35,39;1
13.06.2024;35,819;1
14.06.2024;35,449;1
17.06.2024;34,287;1
18.06.2024;34,719;1
19.06.2024;35,364;1
20.06.2024;34,558;1
21.06.2024;33,998;1
24.06.2024;34,13;1
25.06.2024;34,921;1
26.06.2024;33,912;1
27.06.2024;34,921;1
28.06.2024;34,556;1
01.07.2024;33,558;1
02.07.2024;33,773;1
03.07.2024;32,765;1
04.07.2024;33,337;1
05.07.2024;33,135;1
08.07.2024;32,308;1
09.07.2024;31,403;1
10.07.2024;30,889;1
11.07.2024;31,136;1
12.07.2024;31,8;1
15.07.2024;31,37;1
16.07.2024;32,945;1
17.07.2024;31,983;1
18.07.2024;32,772;1
19.07.2024;32,288;1
22.07.2024;31,884;1
23.07.2024;31,688;1
24.07.2024;32,739;1
25.07.2024;31,904;1
26.07.2024;32,556;1
29.07.2024;33,93;1
30.07.2024;34,433;1
31.07.2024;35,937;1
01.08.2024;37,035;1
02.08.2024;36,708;1
05.08.2024;35,619;1
06.08.2024;36,724;1
07.08.2024;38,521;1
08.08.2024;40,158;1
09.08.2024;40,487;1
12.08.2024;39,842;1
13.08.2024;39,614;1
14.08.2024;39,052;1
15.08.2024;39,64;1
16.08.2024;39,724;1
19.08.2024;39,931;1
20.08.2024;38,034;1
21.08.2024;37,067;1
22.08.2024;36,668;1
23.08.2024;36,94;1
26.08.2024;37,768;1
27.08.2024;38,722;1
28.08.2024;38,675;1
29.08.2024;38,684;1
30.08.2024;40,5;1
02.09.2024;39,34;1
03.09.2024;37,947;1
04.09.2024;36,567;1
05.09.2024;36,948;1
06.09.2024;37,238;1
09.09.2024;38,048;1
10.09.2024;36,022;1
11.09.2024;36,814;1
12.09.2024;35,937;1
13.09.2024;36,427;1
16.09.2024;34,844;1
17.09.2024;36,328;1
18.09.2024;35,972;1
19.09.2024;33,845;1
20.09.2024;35,168;1
23.09.2024;37,163;1
24.09.2024;36,259;1
25.09.2024;38,028;1
26.09.2024;38,548;1
27.09.2024;38,787;1
30.09.2024;39,871;1
01.10.2024;40,059;1
02.10.2024;39,483;1
03.10.2024;40,629;1
04.10.2024;41,771;1
07.10.2024;40,906;1
08.10.2024;39,716;1
09.10.2024;39,094;1
10.10.2024;41,043;1
11.10.2024;40,645;1
14.10.2024;41,4;1
15.10.2024;40,754;1
16.10.2024;40,059;1
17.10.2024;40,441;1
18.10.2024;39,994;1
21.10.2024;40,794;1
22.10.2024;41,539;1
23.10.2024;42,208;1
24.10.2024;42,914;1
25.10.2024;44,226;1
28.10.2024;43,317;1
29.10.2024;43,643;1
30.10.2024;41,758;1
31.10.2024;41,32;1
01.11.2024;39,974;1
04.11.2024;41,097;1
05.11.2024;41,296;1
06.11.2024;41,157;1
07.11.2024;42,049;1
08.11.2024;43,243;1
11.11.2024;44,5;1
12.11.2024;45,09;1
13.11.2024;44,427;1
14.11.2024;47,006;1
15.11.2024;47,343;1
18.11.2024;47,343;1
19.11.2024;47,651;1
20.11.2024;47,553;1
21.11.2024;49,113;1
22.11.2024;47,773;1
25.11.2024;48,509;1
26.11.2024;47,999;1
27.11.2024;47,569;1
28.11.2024;47,059;1
29.11.2024;48,565;1
02.12.2024;49,43;1
03.12.2024;49,339;1
04.12.2024;47,793;1
05.12.2024;47,321;1
06.12.2024;47,193;1
09.12.2024;45,623;1
10.12.2024;46,315;1
11.12.2024;45,425;1
12.12.2024;43,555;1
13.12.2024;42,034;1
16.12.2024;41,005;1
17.12.2024;42,825;1
18.12.2024;41,822;1
19.12.2024;43,861;1
20.12.2024;44,83;1
23.12.2024;46,276;1
24.12.2024;47,021;1
27.12.2024;48,483;1
30.12.2024;49,801;1
02.01.2025;51,124;1
03.01.2025;50,472;1
06.01.2025;48,162;1
07.01.2025;48,419;1
08.01.2025;46,374;1
09.01.2025;45,765;1
10.01.2025;45,836;1
13.01.2025;49,132;1
14.01.2025;47,711;1
15.01.2025;47,773;1
16.01.2025;47,015;1
17.01.2025;47,631;1
20.01.2025;48,629;1
21.01.2025;50,791;1
22.01.2025;49,479;1
23.01.2025;49,887;1
24.01.2025;50,485;1
27.01.2025;48,66;1
28.01.2025;49,011;1
29.01.2025;51,919;1
30.01.2025;52,441;1
